22:28:30;12.9
22:30:00;14.7
22:31:30;13.7
22:33:00;17.4
22:34:30;14.8
22:36:00;22.3
22:37:30;12.2
22:39:00;23.7
22:40:30;11.6
22:42:00;13.0
22:43:30;23.4
22:45:00;18.7
22:46:30;11.1
22:48:00;10.3
22:49:30;24.4
22:51:00;18.8
22:52:30;12.3
22:54:00;14.0
22:55:30;23.0
22:57:00;23.2
22:58:30;22.2
